OrderDate,Quantity,SalesAmount,Profit,Region,Category,CustomerID
2022-10-15,2,80.75,-12.55,North,Electronics,CUST_297
2022-10-15,5,372.27,90.73,East,Clothing,CUST_410
2022-10-15,11,192.86,189.31,South,Clothing,CUST_152
2022-10-16,2,53.5,17.04,East,Clothing,CUST_401
2022-10-16,4,246.85,129.14,South,Clothing,CUST_388
2022-10-16,13,290.01,3.29,South,Electronics,CUST_309
2022-10-16,12,59.52,5.37,South,Food,CUST_177
2022-10-16,9,367.0,192.6,North,Furniture,CUST_183
2022-10-16,4,245.78,-38.91,North,Clothing,CUST_82
2022-10-16,14,31.41,-7.9,South,Food,CUST_317
2022-10-17,12,81.11,98.92,West,Clothing,CUST_49
2022-10-18,7,330.64,163.81,South,Electronics,CUST_120
2022-10-18,5,414.69,69.53,North,Furniture,CUST_74
2022-10-18,1,29.96,114.72,East,Clothing,CUST_416
2022-10-18,10,474.92,110.24,South,Clothing,CUST_451
2022-10-18,3,256.12,114.46,West,Clothing,CUST_43
2022-10-19,13,341.79,87.29,North,Food,CUST_45
2022-10-19,13,371.73,96.64,West,Clothing,CUST_486
2022-10-20,1,41.46,152.42,East,Food,CUST_460
2022-10-20,1,104.39,10.82,North,Food,CUST_425
2022-10-20,10,84.66,7.3,East,Clothing,CUST_141
2022-10-21,1,363.92,-14.66,North,Furniture,CUST_383
2022-10-21,7,426.39,116.55,East,Furniture,CUST_205
2022-10-21,5,477.59,135.71,West,Electronics,CUST_158
2022-10-21,3,202.25,178.9,North,Furniture,CUST_482
2022-10-21,4,365.92,31.83,East,Clothing,CUST_256
2022-10-22,13,423.88,55.76,West,Electronics,CUST_443
2022-10-22,14,124.38,150.3,West,Clothing,CUST_308
2022-10-22,6,36.31,176.39,North,Electronics,CUST_218
2022-10-22,13,96.51,-24.1,East,Clothing,CUST_237
2022-10-22,3,29.62,-12.08,West,Furniture,CUST_2
2022-10-22,6,49.07,100.83,West,Electronics,CUST_441
2022-10-23,9,235.44,155.56,East,Clothing,CUST_62
2022-10-23,7,334.48,170.65,East,Clothing,CUST_18
2022-10-23,1,92.26,-39.68,West,Food,CUST_243
2022-10-23,9,414.66,17.22,East,Food,CUST_46
2022-10-23,11,405.18,15.76,East,Furniture,CUST_281
2022-10-23,10,346.39,168.46,North,Furniture,CUST_195
2022-10-23,11,174.02,-38.78,East,Electronics,CUST_285
2022-10-24,2,138.13,196.58,East,Clothing,CUST_251
2022-10-25,11,447.49,98.72,North,Food,CUST_213
2022-10-25,4,96.02,-49.79,East,Clothing,CUST_336
2022-10-25,10,115.48,147.79,South,Electronics,CUST_134
2022-10-26,2,280.59,144.29,North,Clothing,CUST_456
2022-10-26,9,68.91,130.34,North,Furniture,CUST_102
2022-10-26,12,272.26,13.54,West,Clothing,CUST_282
2022-10-27,2,106.41,97.44,East,Furniture,CUST_103
2022-10-27,5,290.88,-5.54,East,Electronics,CUST_50
2022-10-28,14,445.58,196.57,West,Clothing,CUST_238
2022-10-28,4,271.8,-44.56,West,Electronics,CUST_248
2022-10-28,13,227.19,159.56,North,Furniture,CUST_476
2022-10-29,6,340.53,63.49,West,Furniture,CUST_482
2022-10-29,12,35.05,-14.79,South,Electronics,CUST_336
2022-10-29,5,335.65,150.36,West,Food,CUST_425
2022-10-29,6,191.18,165.84,West,Furniture,CUST_250
2022-10-29,2,439.66,27.83,North,Electronics,CUST_220
2022-10-29,1,164.33,-6.4,East,Clothing,CUST_21
2022-10-29,10,300.05,90.84,South,Clothing,CUST_184
2022-10-30,11,137.46,102.73,West,Food,CUST_341
2022-10-30,7,226.07,184.8,North,Furniture,CUST_348
2022-10-30,9,93.24,92.48,West,Food,CUST_302
2022-10-30,7,392.08,18.46,West,Food,CUST_158
2022-10-30,1,399.19,195.26,West,Electronics,CUST_38
2022-10-31,7,295.17,55.85,West,Food,CUST_90
2022-10-31,13,323.99,102.43,South,Electronics,CUST_212
2022-10-31,11,410.75,101.93,North,Electronics,CUST_258
2022-10-31,10,467.17,125.58,East,Furniture,CUST_54
2022-11-01,11,83.35,178.79,West,Food,CUST_91
2022-11-01,9,382.15,125.74,South,Clothing,CUST_446
2022-11-01,3,372.51,78.23,East,Food,CUST_72
2022-11-01,2,133.72,23.79,East,Clothing,CUST_493
2022-11-01,10,48.08,5.95,East,Electronics,CUST_361
2022-11-01,3,415.17,192.54,West,Food,CUST_296
2022-11-01,11,152.24,122.9,East,Food,CUST_490
2022-11-01,2,229.3,-37.4,South,Furniture,CUST_163
2022-11-02,7,439.56,28.5,North,Furniture,CUST_312
2022-11-02,8,81.8,144.32,South,Electronics,CUST_452
2022-11-02,1,95.7,62.79,East,Clothing,CUST_270
2022-11-02,12,436.86,37.05,East,Clothing,CUST_72
2022-11-02,10,35.03,148.73,South,Food,CUST_144
2022-11-03,2,51.88,50.92,North,Clothing,CUST_235
2022-11-03,9,55.32,38.02,East,Furniture,CUST_411
2022-11-03,7,121.06,92.41,East,Clothing,CUST_365
2022-11-03,8,466.63,85.42,South,Furniture,CUST_306
2022-11-03,13,280.77,29.35,North,Furniture,CUST_328
2022-11-04,5,35.8,58.75,West,Furniture,CUST_428
2022-11-04,1,454.93,120.17,West,Electronics,CUST_383
2022-11-04,4,365.03,-2.01,East,Electronics,CUST_25
2022-11-04,4,200.79,137.44,East,Food,CUST_324
2022-11-04,4,237.05,183.07,South,Furniture,CUST_335
2022-11-04,11,231.03,40.18,West,Food,CUST_372
2022-11-05,7,249.92,146.25,West,Food,CUST_408
2022-11-05,12,257.25,62.64,North,Food,CUST_402
2022-11-06,9,171.48,177.99,West,Furniture,CUST_444
2022-11-06,11,223.79,153.92,North,Clothing,CUST_311
2022-11-06,10,37.35,0.83,West,Electronics,CUST_207
2022-11-06,4,490.8,89.33,South,Furniture,CUST_82
2022-11-07,5,153.96,7.85,East,Clothing,CUST_220
2022-11-07,5,216.2,42.42,East,Furniture,CUST_35
2022-11-07,10,122.27,-32.71,North,Electronics,CUST_114
2022-11-07,10,486.07,124.19,South,Clothing,CUST_444
2022-11-07,6,241.0,179.39,South,Food,CUST_11
2022-11-07,2,136.77,186.12,South,Clothing,CUST_259
2022-11-08,7,415.51,-17.41,East,Food,CUST_132
2022-11-08,8,448.07,-21.93,East,Electronics,CUST_355
2022-11-08,3,268.95,-45.73,East,Clothing,CUST_415
2022-11-09,8,361.77,145.2,South,Clothing,CUST_488
2022-11-09,11,27.11,195.6,East,Clothing,CUST_434
2022-11-09,3,175.16,151.37,South,Food,CUST_227
2022-11-09,2,308.65,130.79,West,Electronics,CUST_368
2022-11-09,13,173.24,60.82,South,Food,CUST_155
2022-11-09,8,96.11,-27.55,East,Furniture,CUST_498
2022-11-09,10,159.61,161.76,South,Food,CUST_112
2022-11-10,5,443.92,169.85,East,Food,CUST_371
2022-11-10,13,258.6,107.16,East,Food,CUST_294
2022-11-10,12,444.39,92.77,South,Furniture,CUST_364
2022-11-10,10,213.17,1.32,East,Clothing,CUST_33
2022-11-10,4,136.81,38.13,North,Furniture,CUST_21
2022-11-10,11,105.98,-43.88,East,Furniture,CUST_160
2022-11-11,5,48.11,62.25,East,Furniture,CUST_6
2022-11-11,10,474.32,-12.75,West,Clothing,CUST_355
2022-11-11,7,76.81,9.86,North,Electronics,CUST_202
2022-11-12,5,25.96,2.96,North,Furniture,CUST_37
2022-11-12,11,469.18,142.02,West,Furniture,CUST_301
2022-11-13,4,110.47,99.19,West,Clothing,CUST_17
2022-11-13,2,481.93,68.84,North,Furniture,CUST_378
2022-11-13,8,380.99,-35.14,North,Food,CUST_395
2022-11-14,3,190.04,22.73,North,Clothing,CUST_125
2022-11-14,3,457.56,157.47,South,Furniture,CUST_489
2022-11-14,1,466.58,138.63,South,Clothing,CUST_261
2022-11-14,6,144.83,106.52,East,Food,CUST_137
2022-11-14,7,88.13,87.24,West,Food,CUST_205
2022-11-14,4,390.29,50.58,West,Food,CUST_465
2022-11-14,3,414.87,31.63,East,Clothing,CUST_464
2022-11-15,14,82.04,-33.56,South,Clothing,CUST_294
2022-11-16,3,73.57,-14.38,West,Electronics,CUST_245
2022-11-16,5,38.54,25.04,South,Food,CUST_384
2022-11-16,11,289.34,97.03,East,Clothing,CUST_175
2022-11-17,10,376.08,68.23,South,Electronics,CUST_256
2022-11-17,5,439.12,-2.99,East,Food,CUST_56
2022-11-17,2,319.12,176.08,North,Electronics,CUST_237
2022-11-17,5,278.2,11.09,East,Electronics,CUST_282
2022-11-17,9,111.66,93.93,West,Furniture,CUST_224
2022-11-17,13,367.03,84.08,North,Clothing,CUST_316
2022-11-17,7,467.26,105.32,East,Clothing,CUST_358
2022-11-18,6,72.45,32.74,East,Furniture,CUST_199
2022-11-18,6,448.45,59.79,South,Electronics,CUST_476
2022-11-18,12,34.91,73.15,West,Clothing,CUST_212
2022-11-19,6,81.96,149.19,East,Clothing,CUST_166
2022-11-19,13,96.98,58.35,North,Furniture,CUST_0
2022-11-20,5,308.63,-45.42,East,Furniture,CUST_139
2022-11-20,14,328.54,114.4,West,Food,CUST_352
2022-11-20,14,350.85,191.06,South,Electronics,CUST_321
2022-11-20,6,494.08,87.18,North,Electronics,CUST_1
2022-11-20,9,474.96,49.74,South,Clothing,CUST_110
2022-11-21,14,328.1,-35.35,East,Food,CUST_464
2022-11-21,9,59.29,162.07,East,Furniture,CUST_260
2022-11-21,6,343.0,51.53,West,Clothing,CUST_56
2022-11-21,1,164.19,30.83,North,Food,CUST_345
2022-11-22,9,35.16,38.73,South,Clothing,CUST_417
2022-11-22,4,330.2,8.23,West,Clothing,CUST_316
2022-11-22,6,86.37,131.86,West,Furniture,CUST_234
2022-11-23,13,420.45,-24.02,South,Food,CUST_490
2022-11-23,10,193.08,25.12,North,Furniture,CUST_78
2022-11-23,9,378.92,129.16,North,Furniture,CUST_174
2022-11-23,10,399.28,16.86,North,Food,CUST_477
2022-11-23,13,347.2,171.21,East,Electronics,CUST_136
2022-11-23,10,135.96,189.47,East,Clothing,CUST_403
2022-11-23,2,416.67,186.26,North,Furniture,CUST_23
2022-11-24,11,116.17,68.39,West,Clothing,CUST_84
2022-11-24,9,476.26,83.35,North,Electronics,CUST_195
2022-11-24,12,86.8,102.43,East,Electronics,CUST_437
2022-11-24,3,321.34,56.28,South,Food,CUST_475
2022-11-24,14,213.46,93.79,North,Furniture,CUST_354
2022-11-25,10,344.67,168.42,North,Clothing,CUST_445
2022-11-25,8,373.76,161.65,North,Food,CUST_257
2022-11-25,7,264.77,164.27,West,Food,CUST_438
2022-11-25,5,102.77,101.98,West,Electronics,CUST_308
2022-11-25,14,227.65,117.87,South,Clothing,CUST_181
2022-11-26,8,228.64,113.98,West,Furniture,CUST_455
2022-11-26,3,220.56,198.8,East,Food,CUST_323
2022-11-26,12,323.69,128.64,North,Furniture,CUST_64
2022-11-26,6,355.47,-45.84,North,Food,CUST_426
2022-11-26,6,474.45,62.03,North,Electronics,CUST_24
2022-11-27,5,327.18,184.52,West,Clothing,CUST_5
2022-11-27,1,304.69,104.08,East,Food,CUST_368
2022-11-27,6,479.51,139.18,South,Furniture,CUST_98
2022-11-27,2,281.02,52.06,West,Furniture,CUST_431
2022-11-27,4,466.09,-42.59,West,Electronics,CUST_377
2022-11-27,12,414.94,128.65,West,Furniture,CUST_166
2022-11-27,9,92.52,155.31,North,Clothing,CUST_290
2022-11-28,13,100.18,125.23,South,Food,CUST_372
2022-11-28,1,498.49,-19.69,North,Food,CUST_416
2022-11-28,3,278.9,126.88,West,Electronics,CUST_2
2022-11-29,6,159.47,58.99,West,Electronics,CUST_494
2022-11-29,3,342.06,123.02,East,Food,CUST_432
2022-11-30,6,35.58,165.03,South,Electronics,CUST_390
2022-11-30,13,166.57,84.91,North,Clothing,CUST_497
2022-11-30,9,371.51,128.15,South,Food,CUST_457
2022-11-30,2,182.46,137.18,West,Electronics,CUST_436
2022-11-30,2,313.52,88.35,West,Clothing,CUST_4
2022-11-30,1,358.61,126.67,West,Electronics,CUST_134
2022-11-30,3,431.68,91.29,West,Clothing,CUST_263
2022-12-01,5,328.36,-46.54,East,Furniture,CUST_441
2022-12-01,6,182.78,140.83,East,Food,CUST_82
2022-12-01,12,340.26,16.68,West,Food,CUST_496
2022-12-01,1,443.23,193.32,North,Clothing,CUST_253
2022-12-02,1,36.45,142.4,North,Food,CUST_367
2022-12-02,5,483.41,189.92,South,Electronics,CUST_288
2022-12-02,7,407.88,82.63,East,Clothing,CUST_62
2022-12-02,8,81.26,29.83,North,Food,CUST_105
2022-12-02,1,472.1,58.95,West,Food,CUST_347
2022-12-02,14,448.65,72.88,East,Electronics,CUST_461
2022-12-02,2,124.37,49.12,West,Furniture,CUST_212
2022-12-02,12,388.9,123.16,East,Furniture,CUST_477
2022-12-03,1,458.16,61.88,North,Food,CUST_160
2022-12-03,9,183.62,47.91,North,Furniture,CUST_152
2022-12-03,11,123.31,-17.45,West,Furniture,CUST_348
2022-12-03,3,274.36,10.24,East,Furniture,CUST_231
2022-12-04,4,404.48,125.43,South,Electronics,CUST_308
2022-12-04,3,356.34,84.94,East,Food,CUST_291
2022-12-04,5,248.51,147.69,North,Electronics,CUST_64
2022-12-04,9,171.92,96.13,West,Clothing,CUST_177
2022-12-04,11,97.57,180.67,East,Electronics,CUST_206
2022-12-04,6,265.42,74.53,South,Electronics,CUST_344
2022-12-04,1,218.7,-43.2,West,Food,CUST_209
2022-12-04,8,73.59,36.66,West,Furniture,CUST_191
2022-12-04,6,439.36,17.94,South,Clothing,CUST_362
2022-12-05,8,447.39,37.86,West,Clothing,CUST_132
2022-12-05,1,28.77,76.72,South,Food,CUST_467
2022-12-05,14,393.43,173.17,West,Clothing,CUST_67
2022-12-05,11,141.54,170.57,South,Electronics,CUST_456
2022-12-05,3,208.75,-7.87,North,Electronics,CUST_142
2022-12-06,10,437.5,131.43,West,Furniture,CUST_447
2022-12-06,1,55.46,61.03,North,Food,CUST_127
2022-12-06,9,196.19,98.62,North,Electronics,CUST_236
2022-12-06,1,81.13,38.91,West,Electronics,CUST_199
2022-12-06,8,427.84,-31.2,West,Food,CUST_78
2022-12-06,12,205.19,97.22,East,Electronics,CUST_134
2022-12-07,7,499.83,99.55,North,Clothing,CUST_463
2022-12-07,14,416.68,71.44,North,Electronics,CUST_310
2022-12-07,10,96.98,88.34,East,Clothing,CUST_99
2022-12-07,1,277.72,21.82,West,Clothing,CUST_253
2022-12-07,12,487.41,132.98,West,Furniture,CUST_354
2022-12-08,6,270.31,169.53,South,Furniture,CUST_406
2022-12-08,3,412.83,-7.85,North,Furniture,CUST_263
2022-12-08,10,97.74,26.46,East,Clothing,CUST_399
2022-12-08,14,288.9,25.89,South,Electronics,CUST_210
2022-12-08,14,362.13,128.61,East,Clothing,CUST_5
2022-12-08,11,84.91,157.98,South,Furniture,CUST_67
2022-12-09,11,278.33,64.21,East,Clothing,CUST_95
2022-12-09,12,291.2,-13.75,West,Clothing,CUST_245
2022-12-09,12,247.31,180.61,South,Clothing,CUST_95
2022-12-09,3,20.54,90.42,South,Food,CUST_404
2022-12-09,9,65.54,17.17,South,Food,CUST_415
2022-12-09,14,235.29,148.1,North,Furniture,CUST_384
2022-12-10,5,57.76,15.63,South,Clothing,CUST_10
2022-12-10,6,203.16,-38.22,East,Furniture,CUST_261
2022-12-10,9,164.17,-9.91,West,Clothing,CUST_162
2022-12-10,9,365.22,26.38,South,Clothing,CUST_199
2022-12-11,5,489.98,89.17,South,Furniture,CUST_269
2022-12-11,7,23.26,19.25,West,Furniture,CUST_42
2022-12-11,12,433.39,83.96,East,Electronics,CUST_318
2022-12-11,7,230.06,182.9,South,Furniture,CUST_301
2022-12-11,12,191.96,159.05,West,Electronics,CUST_279
2022-12-11,1,413.67,163.08,West,Clothing,CUST_4
2022-12-12,11,123.26,-47.78,West,Electronics,CUST_139
2022-12-12,12,306.06,119.83,West,Furniture,CUST_335
2022-12-12,5,403.63,174.78,North,Furniture,CUST_184
2022-12-13,14,335.11,35.63,West,Electronics,CUST_438
2022-12-13,7,240.55,51.22,North,Furniture,CUST_378
2022-12-13,4,119.69,161.22,West,Food,CUST_237
2022-12-14,5,269.23,197.85,South,Food,CUST_233
2022-12-14,2,301.58,58.12,West,Furniture,CUST_15
2022-12-14,4,210.37,35.68,North,Electronics,CUST_6
2022-12-14,6,229.21,129.7,North,Furniture,CUST_477
2022-12-14,3,89.65,76.22,West,Furniture,CUST_431
2022-12-14,12,139.29,163.63,East,Food,CUST_117
2022-12-15,11,166.27,-0.48,South,Electronics,CUST_206
2022-12-15,7,225.02,-18.0,West,Furniture,CUST_320
2022-12-15,4,314.11,94.42,East,Clothing,CUST_482
2022-12-15,12,301.93,12.41,West,Clothing,CUST_334
2022-12-16,2,389.83,119.29,West,Furniture,CUST_209
2022-12-16,12,440.06,-39.28,South,Electronics,CUST_148
2022-12-16,3,265.28,162.98,South,Clothing,CUST_135
2022-12-16,9,221.16,-7.09,East,Furniture,CUST_431
2022-12-16,10,477.28,-44.81,South,Food,CUST_127
2022-12-17,1,43.04,59.27,West,Clothing,CUST_110
2022-12-17,13,39.63,25.26,South,Food,CUST_467
2022-12-17,1,464.58,119.73,North,Furniture,CUST_457
2022-12-18,12,150.53,-12.84,East,Furniture,CUST_430
2022-12-18,5,444.94,-24.47,North,Electronics,CUST_372
2022-12-19,6,290.29,4.23,South,Clothing,CUST_284
2022-12-19,2,229.02,46.87,East,Food,CUST_191
2022-12-19,14,239.63,-20.07,West,Furniture,CUST_423
2022-12-19,13,255.51,165.63,East,Clothing,CUST_214
2022-12-20,9,198.69,48.4,South,Furniture,CUST_252
2022-12-20,9,370.98,20.26,West,Electronics,CUST_9
2022-12-20,9,379.63,8.71,North,Food,CUST_214
2022-12-21,4,109.7,33.39,West,Electronics,CUST_99
2022-12-22,10,327.61,28.81,North,Furniture,CUST_347
2022-12-22,5,159.34,-4.69,South,Furniture,CUST_235
2022-12-22,10,378.43,106.44,West,Furniture,CUST_120
2022-12-22,12,264.01,67.81,East,Electronics,CUST_322
2022-12-22,5,489.89,14.16,West,Clothing,CUST_220
2022-12-23,10,214.53,114.01,South,Furniture,CUST_279
2022-12-23,12,451.43,6.11,West,Electronics,CUST_356
2022-12-23,2,187.07,149.88,North,Furniture,CUST_441
2022-12-24,11,270.53,194.49,East,Electronics,CUST_1
2022-12-24,9,243.83,95.16,South,Electronics,CUST_207
2022-12-24,9,122.48,82.92,East,Food,CUST_15
2022-12-25,4,353.62,-18.55,West,Food,CUST_480
2022-12-25,2,407.31,161.24,West,Electronics,CUST_105
2022-12-26,11,219.87,17.85,South,Electronics,CUST_240
2022-12-26,5,83.52,145.93,North,Clothing,CUST_39
2022-12-26,2,181.48,170.19,South,Electronics,CUST_436
2022-12-26,1,52.75,113.8,North,Food,CUST_18
2022-12-26,5,191.31,120.02,South,Furniture,CUST_122
2022-12-26,2,71.93,147.34,West,Furniture,CUST_243
2022-12-27,2,459.08,197.95,South,Food,CUST_252
2022-12-27,6,467.28,22.24,South,Food,CUST_412
2022-12-27,13,475.8,31.39,North,Furniture,CUST_48
2022-12-27,4,498.82,-0.82,South,Electronics,CUST_194
2022-12-28,5,404.25,104.79,South,Electronics,CUST_14
2022-12-28,4,164.88,-7.21,East,Clothing,CUST_392
2022-12-28,13,367.81,33.45,West,Electronics,CUST_446
2022-12-28,4,305.02,158.85,North,Clothing,CUST_458
2022-12-29,11,49.34,9.41,South,Food,CUST_346
2022-12-29,8,101.73,60.94,South,Electronics,CUST_337
2022-12-29,9,308.89,13.34,South,Electronics,CUST_317
2022-12-29,1,165.85,180.39,North,Furniture,CUST_96
2022-12-29,1,194.42,135.7,West,Electronics,CUST_218
2022-12-29,3,289.69,169.55,East,Furniture,CUST_421
2022-12-29,6,499.68,76.65,West,Clothing,CUST_65
2022-12-29,3,419.49,3.31,West,Clothing,CUST_22
2022-12-29,7,391.35,-34.61,West,Electronics,CUST_175
2022-12-29,1,53.23,124.49,North,Food,CUST_233
2022-12-30,10,445.16,-7.63,West,Clothing,CUST_303
2022-12-30,12,163.8,-34.66,North,Furniture,CUST_236
2022-12-30,2,45.27,-31.49,West,Furniture,CUST_105
2022-12-30,1,160.39,51.73,South,Food,CUST_229
2022-12-30,1,466.37,96.12,West,Electronics,CUST_97
2022-12-30,1,224.16,26.46,South,Furniture,CUST_88
2022-12-31,2,82.56,71.58,South,Clothing,CUST_108
2022-12-31,8,209.5,-32.27,North,Furniture,CUST_154
2022-12-31,13,209.11,-7.23,East,Food,CUST_166
2022-12-31,3,404.17,57.25,South,Clothing,CUST_93
2022-12-31,2,182.21,119.34,East,Clothing,CUST_245
2022-12-31,9,442.33,71.22,West,Furniture,CUST_40
2023-01-01,1,32.6,81.99,South,Food,CUST_220
2023-01-01,4,56.67,45.74,East,Food,CUST_450
2023-01-01,4,273.02,9.63,South,Food,CUST_163
2023-01-01,12,199.92,134.94,East,Food,CUST_492
2023-01-01,2,157.82,40.22,East,Furniture,CUST_272
2023-01-01,13,352.1,-14.91,West,Furniture,CUST_93
2023-01-01,11,202.22,184.5,East,Furniture,CUST_423
2023-01-01,8,258.74,-48.08,West,Food,CUST_58
2023-01-02,3,462.16,123.48,North,Furniture,CUST_173
2023-01-02,5,387.23,1.67,North,Clothing,CUST_497
2023-01-02,13,296.73,155.25,North,Electronics,CUST_221
2023-01-02,5,199.88,138.89,South,Electronics,CUST_446
2023-01-02,4,408.02,111.8,East,Clothing,CUST_263
2023-01-03,9,36.48,164.08,West,Clothing,CUST_174
2023-01-03,10,330.29,140.83,West,Furniture,CUST_473
2023-01-03,9,239.76,72.94,West,Electronics,CUST_177
2023-01-03,10,262.9,8.15,East,Furniture,CUST_435
2023-01-04,14,31.18,59.27,West,Food,CUST_275
2023-01-04,11,324.72,-37.74,South,Food,CUST_128
2023-01-04,8,132.54,48.43,West,Furniture,CUST_81
2023-01-05,1,449.37,-40.25,South,Clothing,CUST_450
2023-01-05,12,24.37,-5.99,South,Food,CUST_442
2023-01-05,4,305.06,-27.24,West,Food,CUST_260
2023-01-05,11,420.37,131.24,East,Clothing,CUST_318
2023-01-06,3,359.58,123.6,West,Food,CUST_55
2023-01-06,6,147.63,24.71,East,Food,CUST_363
2023-01-06,8,268.45,189.0,East,Clothing,CUST_121
2023-01-06,4,319.11,-6.73,East,Food,CUST_164
2023-01-07,8,81.94,-46.43,South,Food,CUST_91
2023-01-07,11,43.99,91.37,East,Clothing,CUST_401
2023-01-07,6,115.57,-49.5,North,Clothing,CUST_410
2023-01-08,5,310.56,-39.94,West,Electronics,CUST_4
2023-01-08,6,325.73,113.2,West,Electronics,CUST_117
2023-01-08,1,51.15,-6.09,South,Electronics,CUST_361
2023-01-09,4,73.57,108.63,East,Clothing,CUST_186
2023-01-09,3,189.11,44.47,North,Electronics,CUST_33
2023-01-09,3,290.78,111.44,North,Furniture,CUST_69
2023-01-09,14,166.04,-5.06,South,Furniture,CUST_454
2023-01-10,1,413.84,-33.55,East,Electronics,CUST_459
2023-01-10,12,44.01,22.25,South,Food,CUST_28
2023-01-10,12,211.14,73.92,South,Food,CUST_31
2023-01-10,3,112.87,118.28,South,Electronics,CUST_210
2023-01-10,4,467.08,141.8,East,Furniture,CUST_158
2023-01-10,10,175.25,26.25,South,Clothing,CUST_183
2023-01-10,5,212.73,-16.29,North,Clothing,CUST_177
2023-01-11,11,427.71,23.89,East,Furniture,CUST_231
2023-01-11,14,26.85,92.96,West,Clothing,CUST_138
2023-01-11,8,436.06,-47.75,North,Electronics,CUST_320
2023-01-11,12,28.79,67.98,South,Food,CUST_477
2023-01-11,12,471.8,191.32,North,Clothing,CUST_213
2023-01-11,9,292.42,81.89,West,Furniture,CUST_146
2023-01-11,4,147.79,178.05,South,Food,CUST_264
2023-01-12,13,354.29,117.44,South,Food,CUST_130
2023-01-12,14,186.3,52.12,West,Electronics,CUST_47
2023-01-12,9,475.01,-44.39,North,Electronics,CUST_270
2023-01-13,12,479.15,61.48,East,Clothing,CUST_323
2023-01-13,4,224.24,182.83,West,Clothing,CUST_89
2023-01-13,6,189.72,-33.26,East,Electronics,CUST_146
2023-01-13,14,268.9,195.42,North,Electronics,CUST_358
2023-01-13,8,400.64,45.84,West,Clothing,CUST_446
2023-01-13,10,94.97,177.32,North,Furniture,CUST_287
2023-01-14,5,479.0,30.61,East,Furniture,CUST_83
2023-01-14,14,191.07,134.73,North,Clothing,CUST_393
2023-01-14,7,413.37,154.98,West,Electronics,CUST_233
2023-01-14,9,367.62,182.58,North,Electronics,CUST_265
2023-01-15,2,260.11,77.38,East,Clothing,CUST_71
2023-01-15,11,499.47,118.44,South,Furniture,CUST_374
2023-01-15,12,354.03,-27.71,East,Electronics,CUST_222
2023-01-16,6,93.64,-1.75,South,Electronics,CUST_277
2023-01-16,6,165.24,-37.6,East,Electronics,CUST_291
2023-01-16,14,319.81,64.95,North,Furniture,CUST_208
2023-01-16,2,223.49,54.25,North,Electronics,CUST_27
2023-01-16,7,225.75,162.14,East,Food,CUST_294
2023-01-16,12,150.25,95.66,South,Furniture,CUST_465
2023-01-16,6,275.78,140.54,South,Food,CUST_94
2023-01-16,6,308.32,143.22,North,Clothing,CUST_486
2023-01-17,2,421.92,-17.37,South,Electronics,CUST_320
2023-01-17,14,446.6,40.37,South,Food,CUST_467
2023-01-18,5,323.15,14.06,West,Furniture,CUST_406
2023-01-18,11,174.7,107.79,North,Electronics,CUST_209
2023-01-18,10,388.25,151.25,North,Food,CUST_387
2023-01-18,14,35.26,72.65,North,Electronics,CUST_258
2023-01-18,8,479.61,187.93,West,Furniture,CUST_340
2023-01-18,12,90.38,114.77,South,Furniture,CUST_96
2023-01-18,2,102.22,34.38,East,Food,CUST_66
